1.554384094272581628e+06,2.741108985755067451e+01,1.788168183096212545e+02,1.514524554328879731e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.788203341033372169e+02,1.514559727343805093e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.788238473367280221e+02,1.514594874749685971e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.788273629607237183e+02,1.514630046067234161e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.788308792213006200e+02,1.514665223755260115e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.788343958654219819e+02,1.514700405280186999e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.788379088817831359e+02,1.514735550513450164e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.788414249805738905e+02,1.514770726585419425e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.788449396453059990e+02,1.514805888308647752e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.788484561362458294e+02,1.514841068303395843e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.788519718207777771e+02,1.514876240229728808e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.788554883287555413e+02,1.514911420393902119e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.788590010231560257e+02,1.514946562409668616e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.788625167333388788e+02,1.514981734594678358e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.788660322644595340e+02,1.515016904988598014e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.788695488061464403e+02,1.515052085491832088e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.788730613481934029e+02,1.515087225983031374e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.788765780943560912e+02,1.515122408531426856e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.788800940343010097e+02,1.515157583016709282e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.788836086056683712e+02,1.515192743811649336e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.788871229979885698e+02,1.515227902815087191e+02
1.554384094272581628e+06,2.741108985755067451e+01,1.788906387755384060e+02,1.515263075676126334e+02
